origin,destination,count
State of Palestine,Mauritania,167
Syrian Arab Republic,Mauritania,576
United Arab Emirates,Mauritania,70
China,Mauritania,164
Republic of Korea,Mauritania,71
Italy,Mauritania,56
Spain,Mauritania,87
Belgium,Mauritania,62
Russian Federation,Mauritania,62
Algeria,Mauritania,1697
Egypt,Mauritania,233
Libya,Mauritania,143
Morocco,Mauritania,355
Tunisia,Mauritania,257
Western Sahara,Mauritania,29089
Cameroon,Mauritania,407
Chad,Mauritania,52
Democratic Republic of the Congo,Mauritania,93
Gabon,Mauritania,87
Benin,Mauritania,572
Côte d'Ivoire,Mauritania,479
Ghana,Mauritania,213
Guinea,Mauritania,3224
Guinea-Bissau,Mauritania,1249
Mali,Mauritania,108528
Niger,Mauritania,155
Senegal,Mauritania,18311
Togo,Mauritania,149
Argentina,Mauritania,68
Brazil,Mauritania,165
Canada,Mauritania,51
United States of America,Mauritania,112
Algeria,Niger,497
Libya,Niger,169
Sudan,Niger,572
Cameroon,Niger,450
Chad,Niger,817
Benin,Niger,19364
Burkina Faso,Niger,20894
Côte d'Ivoire,Niger,1534
Ghana,Niger,1816
Mali,Niger,92101
Nigeria,Niger,130982
Senegal,Niger,1243
Togo,Niger,10490
Cameroon,Nigeria,28177
Chad,Nigeria,30568
Benin,Nigeria,368802
Ghana,Nigeria,233002
Liberia,Nigeria,21522
Mali,Nigeria,168657
Niger,Nigeria,118119
Sierra Leone,Nigeria,4267
Togo,Nigeria,154754
South Africa,Saint Helena,76
Lebanon,Senegal,1142
Saudi Arabia,Senegal,1477
Turkey,Senegal,88
France,Senegal,14367
Germany,Senegal,905
Algeria,Senegal,4342
Morocco,Senegal,4271
Cameroon,Senegal,1052
Central African Republic,Senegal,730
Democratic Republic of the Congo,Senegal,366
Benin,Senegal,3743
Côte d'Ivoire,Senegal,2933
Gambia,Senegal,5630
Ghana,Senegal,1848
Guinea,Senegal,53438
Guinea-Bissau,Senegal,30570
Liberia,Senegal,452
Mali,Senegal,35383
Mauritania,Senegal,46518
Niger,Senegal,1754
Nigeria,Senegal,853
Sierra Leone,Senegal,15463
Togo,Senegal,1742
Rwanda,Senegal,285
Brazil,Senegal,671
United States of America,Senegal,828
India,Sierra Leone,995
Pakistan,Sierra Leone,89
Lebanon,Sierra Leone,593
China,Sierra Leone,190
Republic of Korea,Sierra Leone,3
Germany,Sierra Leone,34
Russian Federation,Sierra Leone,69
Sudan,Sierra Leone,8
Benin,Sierra Leone,108
Burkina Faso,Sierra Leone,10
Cabo Verde,Sierra Leone,91
Côte d'Ivoire,Sierra Leone,125
Gambia,Sierra Leone,557
Ghana,Sierra Leone,952
Guinea,Sierra Leone,36325
Guinea-Bissau,Sierra Leone,652
Liberia,Sierra Leone,9393
Mali,Sierra Leone,274
Mauritania,Sierra Leone,92
Niger,Sierra Leone,49
Nigeria,Sierra Leone,2041
Senegal,Sierra Leone,316
Togo,Sierra Leone,24
South Africa,Sierra Leone,80
Kenya,Sierra Leone,27
Zambia,Sierra Leone,18
Canada,Sierra Leone,18
United States of America,Sierra Leone,158
China,Togo,520
Belgium,Togo,65
France,Togo,797
Germany,Togo,201
Cameroon,Togo,701
Central African Republic,Togo,377
Chad,Togo,717
Congo,Togo,258
Democratic Republic of the Congo,Togo,655
Equatorial Guinea,Togo,107
Gabon,Togo,901
Sao Tome and Principe,Togo,41
Benin,Togo,72092
Burkina Faso,Togo,13727
Cabo Verde,Togo,40
Côte d'Ivoire,Togo,5782
Gambia,Togo,1069
Ghana,Togo,47093
Guinea,Togo,3359
Guinea-Bissau,Togo,130
Liberia,Togo,169
Mali,Togo,8173
Mauritania,Togo,145
Niger,Togo,66155
Nigeria,Togo,32176
Senegal,Togo,1014
Sierra Leone,Togo,105
Rwanda,Togo,669
Canada,Togo,48
United States of America,Togo,183
Iraq,Algeria,7546
Jordan,Algeria,2247
Kuwait,Algeria,1189
Lebanon,Algeria,1217
Saudi Arabia,Algeria,3907
State of Palestine,Algeria,31534
Syrian Arab Republic,Algeria,3058
Yemen,Algeria,2353
Indonesia,Algeria,1437
Malaysia,Algeria,871
Italy,Algeria,735
France,Algeria,551
Germany,Algeria,772
Russian Federation,Algeria,797
Libya,Algeria,2314
Sudan,Algeria,1588
Western Sahara,Algeria,165223
Somalia,Algeria,11520
United States of America,Algeria,1087
Afghanistan,Egypt,208
Bangladesh,Egypt,252
India,Egypt,1234
Iran (Islamic Republic of),Egypt,149
Maldives,Egypt,28
Pakistan,Egypt,612
Sri Lanka,Egypt,220
Armenia,Egypt,158
Azerbaijan,Egypt,31
Bahrain,Egypt,399
Cyprus,Egypt,85
Iraq,Egypt,19779
Israel,Egypt,702
Jordan,Egypt,5208
Kuwait,Egypt,2970
Lebanon,Egypt,3155
Oman,Egypt,538
Qatar,Egypt,396
Saudi Arabia,Egypt,8130
State of Palestine,Egypt,134080
Syrian Arab Republic,Egypt,124688
Turkey,Egypt,887
United Arab Emirates,Egypt,709
Yemen,Egypt,5657
Brunei Darussalam,Egypt,68
Indonesia,Egypt,2860
Malaysia,Egypt,2800
Myanmar,Egypt,11
Philippines,Egypt,1087
Singapore,Egypt,142
Thailand,Egypt,1067
China,Egypt,762
Japan,Egypt,1144
Mongolia,Egypt,14
Republic of Korea,Egypt,296
Kazakhstan,Egypt,210
Kyrgyzstan,Egypt,61
Tajikistan,Egypt,128
Turkmenistan,Egypt,47
Uzbekistan,Egypt,111
Albania,Egypt,118
Bosnia and Herzegovina,Egypt,61
Croatia,Egypt,101
Gibraltar,Egypt,8
Greece,Egypt,1267
Italy,Egypt,4151
Portugal,Egypt,44
Spain,Egypt,411
Austria,Egypt,600
Belgium,Egypt,557
France,Egypt,2836
Germany,Egypt,7669
Monaco,Egypt,81
Netherlands,Egypt,984
Switzerland,Egypt,1354
Belarus,Egypt,276
Bulgaria,Egypt,68
Hungary,Egypt,132
Poland,Egypt,376
Republic of Moldova,Egypt,61
Romania,Egypt,240
Russian Federation,Egypt,7437
Slovakia,Egypt,61
Ukraine,Egypt,169
Denmark,Egypt,299
Estonia,Egypt,25
Finland,Egypt,246
Ireland,Egypt,94
Norway,Egypt,119
Sweden,Egypt,350
Algeria,Egypt,877
Libya,Egypt,4981
Morocco,Egypt,1053
Sudan,Egypt,59277
Tunisia,Egypt,775
Angola,Egypt,28
Cameroon,Egypt,125
Central African Republic,Egypt,57
Chad,Egypt,330
Congo,Egypt,72
Democratic Republic of the Congo,Egypt,129
Benin,Egypt,35
Burkina Faso,Egypt,64
Côte d'Ivoire,Egypt,792
Gambia,Egypt,28
Ghana,Egypt,232
Guinea,Egypt,142
Guinea-Bissau,Egypt,91
Liberia,Egypt,47
Mali,Egypt,213
Mauritania,Egypt,153
Niger,Egypt,115
Nigeria,Egypt,803
Senegal,Egypt,420
Sierra Leone,Egypt,61
Namibia,Egypt,265
South Africa,Egypt,220
Burundi,Egypt,35
Comoros,Egypt,902
Djibouti,Egypt,367
Eritrea,Egypt,4515
Ethiopia,Egypt,4927
Kenya,Egypt,136
Madagascar,Egypt,39
Malawi,Egypt,28
Mozambique,Egypt,15
Rwanda,Egypt,44
Seychelles,Egypt,19
Somalia,Egypt,20232
South Sudan,Egypt,13336
Uganda,Egypt,85
United Republic of Tanzania,Egypt,143
Zambia,Egypt,25
Zimbabwe,Egypt,32
Australia,Egypt,466
New Zealand,Egypt,91
Antigua and Barbuda,Egypt,15
Bahamas,Egypt,14
Argentina,Egypt,248
Brazil,Egypt,129
Chile,Egypt,27
Colombia,Egypt,57
Ecuador,Egypt,11
Venezuela (Bolivarian Republic of),Egypt,32
El Salvador,Egypt,210
Guatemala,Egypt,8
Mexico,Egypt,64
Canada,Egypt,628
United States of America,Egypt,5996
Afghanistan,Libya,339
Bangladesh,Libya,1326
India,Libya,5137
Iran (Islamic Republic of),Libya,436
Pakistan,Libya,2609
Sri Lanka,Libya,389
Armenia,Libya,270
Bahrain,Libya,1027
Iraq,Libya,72656
Jordan,Libya,21653
Kuwait,Libya,11459
Lebanon,Libya,11742
Oman,Libya,1796
Qatar,Libya,1500
Saudi Arabia,Libya,37639
State of Palestine,Libya,303601
Syrian Arab Republic,Libya,44184
Turkey,Libya,2689
United Arab Emirates,Libya,2944
Yemen,Libya,6297
Indonesia,Libya,13861
Malaysia,Libya,8404
Philippines,Libya,4679
Singapore,Libya,709
Thailand,Libya,3023
China,Libya,3261
Japan,Libya,1066
Republic of Korea,Libya,758
Kazakhstan,Libya,850
Tajikistan,Libya,719
Turkmenistan,Libya,251
Uzbekistan,Libya,2099
Albania,Libya,319
Bosnia and Herzegovina,Libya,349
Greece,Libya,2776
Italy,Libya,7098
Spain,Libya,770
Austria,Libya,797
Belgium,Libya,716
France,Libya,5333
Germany,Libya,7458
Monaco,Libya,292
Netherlands,Libya,1878
Switzerland,Libya,988
Belarus,Libya,807
Hungary,Libya,358
Poland,Libya,719
Romania,Libya,632
Russian Federation,Libya,7688
Ukraine,Libya,927
Denmark,Libya,817
Finland,Libya,880
Norway,Libya,355
Sweden,Libya,793
Algeria,Libya,3808
Egypt,Libya,22286
Morocco,Libya,5198
Sudan,Libya,15308
Tunisia,Libya,3272
Chad,Libya,912
Congo,Libya,426
Democratic Republic of the Congo,Libya,460
Côte d'Ivoire,Libya,632
Ghana,Libya,651
Guinea-Bissau,Libya,328
Mali,Libya,358
Mauritania,Libya,378
Niger,Libya,378
Nigeria,Libya,3023
Senegal,Libya,1188
Sierra Leone,Libya,251
South Africa,Libya,686
Comoros,Libya,4557
Djibouti,Libya,1511
Eritrea,Libya,2104
Ethiopia,Libya,1942
Kenya,Libya,355
Somalia,Libya,110919
South Sudan,Libya,1884
United Republic of Tanzania,Libya,280
Australia,Libya,793
Brazil,Libya,270
El Salvador,Libya,751
Canada,Libya,3023
United States of America,Libya,10488
Iraq,Morocco,1806
Lebanon,Morocco,1422
Syrian Arab Republic,Morocco,2158
Italy,Morocco,1998
Spain,Morocco,4320
Belgium,Morocco,1478
France,Morocco,37173
Germany,Morocco,1518
Algeria,Morocco,14164
Egypt,Morocco,1959
Libya,Morocco,1239
Tunisia,Morocco,2718
Congo,Morocco,1982
Guinea,Morocco,1037
Mauritania,Morocco,1678
Senegal,Morocco,1903
United States of America,Morocco,1926
India,Sudan,1574
China,Sudan,1370
Egypt,Sudan,16553
Libya,Sudan,1920
Central African Republic,Sudan,16634
Chad,Sudan,91890
Democratic Republic of the Congo,Sudan,9181
Mali,Sudan,836
Nigeria,Sudan,18285
Eritrea,Sudan,197001
Ethiopia,Sudan,62565
Kenya,Sudan,3175
Somalia,Sudan,160
South Sudan,Sudan,773512
Uganda,Sudan,1541
Iraq,Tunisia,646
State of Palestine,Tunisia,563
Syrian Arab Republic,Tunisia,1248
Italy,Tunisia,2244
France,Tunisia,8753
Germany,Tunisia,1471
Algeria,Tunisia,10580
Egypt,Tunisia,1154
Libya,Tunisia,9267
Morocco,Tunisia,5879
Cameroon,Tunisia,726
Côte d'Ivoire,Tunisia,656
Mali,Tunisia,1012
Mauritania,Tunisia,536
Nigeria,Tunisia,550
Senegal,Tunisia,415
United States of America,Tunisia,616
France,Western Sahara,278
Algeria,Western Sahara,81
Guinea,Western Sahara,991
Guinea-Bissau,Western Sahara,1046
Mali,Western Sahara,387
Mauritania,Western Sahara,563
Senegal,Western Sahara,1814
Iran (Islamic Republic of),Armenia,8090
Azerbaijan,Armenia,78478
Georgia,Armenia,37886
Iraq,Armenia,1077
Lebanon,Armenia,848
Syrian Arab Republic,Armenia,17401
Turkey,Armenia,539
Kazakhstan,Armenia,786
Turkmenistan,Armenia,811
Uzbekistan,Armenia,983
Greece,Armenia,1015
Germany,Armenia,631
Belarus,Armenia,304
Russian Federation,Armenia,19065
Ukraine,Armenia,2450
Afghanistan,Azerbaijan,178
Iran (Islamic Republic of),Azerbaijan,1470
Armenia,Azerbaijan,142650
Georgia,Azerbaijan,49137
Turkey,Azerbaijan,2037
Kazakhstan,Azerbaijan,3479
Kyrgyzstan,Azerbaijan,2455
Tajikistan,Azerbaijan,239
Turkmenistan,Azerbaijan,1656
Uzbekistan,Azerbaijan,16362
Germany,Azerbaijan,273
Belarus,Azerbaijan,441
Republic of Moldova,Azerbaijan,271
Russian Federation,Azerbaijan,27633
Ukraine,Azerbaijan,2706
Estonia,Azerbaijan,466
Afghanistan,Bahrain,690
Bangladesh,Bahrain,82518
India,Bahrain,318547
Nepal,Bahrain,3988
Pakistan,Bahrain,78638
Sri Lanka,Bahrain,10358
Jordan,Bahrain,15255
Kuwait,Bahrain,5693
Lebanon,Bahrain,4745
Qatar,Bahrain,364
Saudi Arabia,Bahrain,429
State of Palestine,Bahrain,4916
Syrian Arab Republic,Bahrain,3204
Turkey,Bahrain,2284
United Arab Emirates,Bahrain,4253
Yemen,Bahrain,15791
Indonesia,Bahrain,23696
Philippines,Bahrain,50585
Thailand,Bahrain,1219
France,Bahrain,2133
Netherlands,Bahrain,224
Egypt,Bahrain,85142
Morocco,Bahrain,682
Sudan,Bahrain,7917
Tunisia,Bahrain,492
Chad,Bahrain,452
Nigeria,Bahrain,2054
Eritrea,Bahrain,1631
Ethiopia,Bahrain,713
Somalia,Bahrain,546
South Sudan,Bahrain,893
United States of America,Bahrain,1178
Afghanistan,Cyprus,7
Bangladesh,Cyprus,680
India,Cyprus,2876
Iran (Islamic Republic of),Cyprus,1258
Nepal,Cyprus,58
Pakistan,Cyprus,542
Sri Lanka,Cyprus,10334
Armenia,Cyprus,1228
Azerbaijan,Cyprus,36
Bahrain,Cyprus,111
Georgia,Cyprus,15996
Iraq,Cyprus,1341
Israel,Cyprus,399
Jordan,Cyprus,461
Kuwait,Cyprus,242
Lebanon,Cyprus,2880
Oman,Cyprus,64
Qatar,Cyprus,9
Saudi Arabia,Cyprus,242
State of Palestine,Cyprus,2392
Syrian Arab Republic,Cyprus,7548
Turkey,Cyprus,638
United Arab Emirates,Cyprus,157
Yemen,Cyprus,14
Brunei Darussalam,Cyprus,2
Indonesia,Cyprus,179
Lao People's Democratic Republic,Cyprus,2
Malaysia,Cyprus,46
Myanmar,Cyprus,46
Philippines,Cyprus,7540
Singapore,Cyprus,33
Thailand,Cyprus,271
Viet Nam,Cyprus,64
China,Cyprus,1674
Japan,Cyprus,86
Republic of Korea,Cyprus,7
Kazakhstan,Cyprus,246
Kyrgyzstan,Cyprus,23
Tajikistan,Cyprus,7
Turkmenistan,Cyprus,9
Uzbekistan,Cyprus,75
Albania,Cyprus,289
Bosnia and Herzegovina,Cyprus,69
Croatia,Cyprus,86
Gibraltar,Cyprus,2
Greece,Cyprus,24813
Italy,Cyprus,503
Malta,Cyprus,33
Portugal,Cyprus,64
Serbia,Cyprus,2649
Slovenia,Cyprus,14
Spain,Cyprus,162
Austria,Cyprus,369
Belgium,Cyprus,271
France,Cyprus,957
Germany,Cyprus,2717
Luxembourg,Cyprus,9
Netherlands,Cyprus,503
Switzerland,Cyprus,393
Belarus,Cyprus,354
Bulgaria,Cyprus,6441
Hungary,Cyprus,360
Poland,Cyprus,739
Republic of Moldova,Cyprus,983
Romania,Cyprus,5658
Russian Federation,Cyprus,13610
Slovakia,Cyprus,142
Ukraine,Cyprus,3428
Denmark,Cyprus,174
Estonia,Cyprus,28
Finland,Cyprus,515
Iceland,Cyprus,33
Ireland,Cyprus,811
Latvia,Cyprus,170
Lithuania,Cyprus,96
Norway,Cyprus,207
Sweden,Cyprus,954
Algeria,Cyprus,36
Egypt,Cyprus,5426
Libya,Cyprus,237
Morocco,Cyprus,64
Sudan,Cyprus,542
Tunisia,Cyprus,36
Cameroon,Cyprus,58
Central African Republic,Cyprus,14
Democratic Republic of the Congo,Cyprus,714
Benin,Cyprus,7
Ghana,Cyprus,86
Niger,Cyprus,7
Nigeria,Cyprus,317
Senegal,Cyprus,7
Sierra Leone,Cyprus,2
Botswana,Cyprus,7
Namibia,Cyprus,2
South Africa,Cyprus,5196
Burundi,Cyprus,2
Djibouti,Cyprus,2
Eritrea,Cyprus,2
Ethiopia,Cyprus,83
Kenya,Cyprus,86
Madagascar,Cyprus,7
Malawi,Cyprus,7
Mauritius,Cyprus,9
Mozambique,Cyprus,9
Seychelles,Cyprus,7
Somalia,Cyprus,9
Uganda,Cyprus,19
United Republic of Tanzania,Cyprus,150
Zambia,Cyprus,142
Zimbabwe,Cyprus,317
Australia,Cyprus,3117
New Zealand,Cyprus,96
Fiji,Cyprus,2
Cuba,Cyprus,36
Dominican Republic,Cyprus,9
Haiti,Cyprus,2
Jamaica,Cyprus,14
Puerto Rico,Cyprus,2
Trinidad and Tobago,Cyprus,14
Argentina,Cyprus,86
Bolivia (Plurinational State of),Cyprus,9
Brazil,Cyprus,59
Chile,Cyprus,48
Colombia,Cyprus,130
Ecuador,Cyprus,7
Paraguay,Cyprus,7
Peru,Cyprus,33
Suriname,Cyprus,2
Uruguay,Cyprus,2
Venezuela (Bolivarian Republic of),Cyprus,64
Costa Rica,Cyprus,2
El Salvador,Cyprus,9
Honduras,Cyprus,2
Mexico,Cyprus,64
Nicaragua,Cyprus,9
Panama,Cyprus,19
Canada,Cyprus,1574
United States of America,Cyprus,3327
Afghanistan,Georgia,41
India,Georgia,31
Iran (Islamic Republic of),Georgia,122
Nepal,Georgia,17
Pakistan,Georgia,87
Armenia,Georgia,12736
Azerbaijan,Georgia,5999
Israel,Georgia,31
Lebanon,Georgia,9
Turkey,Georgia,471
China,Georgia,75
Mongolia,Georgia,28
Kazakhstan,Georgia,1712
Kyrgyzstan,Georgia,249
Tajikistan,Georgia,148
Turkmenistan,Georgia,203
Uzbekistan,Georgia,762
Albania,Georgia,10
Greece,Georgia,163
Italy,Georgia,17
Spain,Georgia,18
Austria,Georgia,25
Belgium,Georgia,22
France,Georgia,40
Germany,Georgia,628
Netherlands,Georgia,11
Switzerland,Georgia,14
Belarus,Georgia,1098
Bulgaria,Georgia,231
Hungary,Georgia,49
Poland,Georgia,180
Republic of Moldova,Georgia,482
Romania,Georgia,220
Russian Federation,Georgia,37060
Ukraine,Georgia,12153
Estonia,Georgia,122
Finland,Georgia,11
Latvia,Georgia,205
Lithuania,Georgia,210
Algeria,Georgia,17
Cuba,Georgia,12
Argentina,Georgia,15
Peru,Georgia,20
United States of America,Georgia,110
Afghanistan,Iraq,319
India,Iraq,237
Iran (Islamic Republic of),Iraq,14753
Pakistan,Iraq,698
Jordan,Iraq,10585
Kuwait,Iraq,409
Lebanon,Iraq,1558
Saudi Arabia,Iraq,690
State of Palestine,Iraq,12342
Syrian Arab Republic,Iraq,258144
Turkey,Iraq,17938
United Arab Emirates,Iraq,294
Yemen,Iraq,2049
Russian Federation,Iraq,279
Egypt,Iraq,14710
Morocco,Iraq,600
Sudan,Iraq,3883
Tunisia,Iraq,319
Mauritania,Iraq,204
Eritrea,Iraq,825
Somalia,Iraq,424
South Sudan,Iraq,302
Afghanistan,Israel,2469
India,Israel,18442
Iran (Islamic Republic of),Israel,50881
Azerbaijan,Israel,13156
Georgia,Israel,9060
Iraq,Israel,65924
Lebanon,Israel,6060
Syrian Arab Republic,Israel,9221
Turkey,Israel,27190
Yemen,Israel,30019
China,Israel,583
Kazakhstan,Israel,13256
Kyrgyzstan,Israel,2449
Tajikistan,Israel,1833
Turkmenistan,Israel,2237
Uzbekistan,Israel,21701
Greece,Israel,3000
Italy,Israel,5081
Spain,Israel,1837
Austria,Israel,4924
Belgium,Israel,5828
France,Israel,40694
Germany,Israel,23004
Netherlands,Israel,4969
Switzerland,Israel,3746
Belarus,Israel,22482
Bulgaria,Israel,16175
Hungary,Israel,12151
Poland,Israel,57653
Republic of Moldova,Israel,10610
Romania,Israel,100823
Russian Federation,Israel,111474
Ukraine,Israel,131392
Denmark,Israel,1863
Finland,Israel,299
Latvia,Israel,3822
Lithuania,Israel,3762
Sweden,Israel,669
Algeria,Israel,44422
Egypt,Israel,20519
Libya,Israel,16797
Morocco,Israel,158622
Tunisia,Israel,22894
South Africa,Israel,11398
Ethiopia,Israel,78258
Australia,Israel,3176
Argentina,Israel,38259
Brazil,Israel,8686
Chile,Israel,3292
Colombia,Israel,2685
Peru,Israel,2372
Uruguay,Israel,6202
Venezuela (Bolivarian Republic of),Israel,362
Mexico,Israel,2529
Canada,Israel,7908
United States of America,Israel,76904
Afghanistan,Jordan,64
Bangladesh,Jordan,12125
India,Jordan,6165
Iran (Islamic Republic of),Jordan,97
Nepal,Jordan,189
Pakistan,Jordan,3395
Sri Lanka,Jordan,13023
Armenia,Jordan,26
Bahrain,Jordan,443
Cyprus,Jordan,136
Iraq,Jordan,213658
Israel,Jordan,1637
Kuwait,Jordan,783
Lebanon,Jordan,1917
Oman,Jordan,663
Qatar,Jordan,232
Saudi Arabia,Jordan,5252
State of Palestine,Jordan,2118267
Syrian Arab Republic,Jordan,724508
Turkey,Jordan,1070
United Arab Emirates,Jordan,218
Yemen,Jordan,30805
Brunei Darussalam,Jordan,25
Indonesia,Jordan,19727
Malaysia,Jordan,294
Myanmar,Jordan,24
Philippines,Jordan,4009
Thailand,Jordan,107
China,Jordan,21669
Japan,Jordan,107
Republic of Korea,Jordan,97
Kazakhstan,Jordan,20
Bosnia and Herzegovina,Jordan,62
Croatia,Jordan,26
Greece,Jordan,63
Italy,Jordan,321
Serbia,Jordan,60
Spain,Jordan,317
Austria,Jordan,121
Belgium,Jordan,75
France,Jordan,411
Germany,Jordan,746
Netherlands,Jordan,207
Switzerland,Jordan,207
Bulgaria,Jordan,51
Hungary,Jordan,611
Poland,Jordan,84
Republic of Moldova,Jordan,37
Romania,Jordan,281
Russian Federation,Jordan,621
Slovakia,Jordan,23
Ukraine,Jordan,412
Denmark,Jordan,51
Ireland,Jordan,53
Norway,Jordan,45
Sweden,Jordan,93
Algeria,Jordan,358
Egypt,Jordan,105084
Libya,Jordan,20288
Morocco,Jordan,623
Sudan,Jordan,5570
Tunisia,Jordan,269
Chad,Jordan,26
Ghana,Jordan,27
Mauritania,Jordan,72
Nigeria,Jordan,26
South Africa,Jordan,60
Eritrea,Jordan,77
Ethiopia,Jordan,79
Somalia,Jordan,793
South Sudan,Jordan,288
Australia,Jordan,260
New Zealand,Jordan,65
Brazil,Jordan,109
Colombia,Jordan,25
Venezuela (Bolivarian Republic of),Jordan,32
Canada,Jordan,339
United States of America,Jordan,2730
Afghanistan,Kuwait,2826
Bangladesh,Kuwait,370844
India,Kuwait,1124256
Nepal,Kuwait,24012
Pakistan,Kuwait,330824
Sri Lanka,Kuwait,38707
Bahrain,Kuwait,1373
Jordan,Kuwait,53365
Lebanon,Kuwait,12210
Qatar,Kuwait,659
Saudi Arabia,Kuwait,2199
State of Palestine,Kuwait,15091
Syrian Arab Republic,Kuwait,22596
Turkey,Kuwait,13020
United Arab Emirates,Kuwait,26113
Yemen,Kuwait,68962
Indonesia,Kuwait,105340
Philippines,Kuwait,192143
Thailand,Kuwait,3976
France,Kuwait,5093
Netherlands,Kuwait,1037
Egypt,Kuwait,410831
Morocco,Kuwait,2959
Sudan,Kuwait,48204
Tunisia,Kuwait,1889
Chad,Kuwait,1381
Nigeria,Kuwait,4702
Eritrea,Kuwait,5003
Ethiopia,Kuwait,3806
Somalia,Kuwait,3354
South Sudan,Kuwait,1827
United States of America,Kuwait,5043
Bangladesh,Lebanon,2878
India,Lebanon,1462
Pakistan,Lebanon,804
Sri Lanka,Lebanon,3090
Bahrain,Lebanon,104
Iraq,Lebanon,114049
Israel,Lebanon,389
Jordan,Lebanon,455
Kuwait,Lebanon,186
Oman,Lebanon,157
Saudi Arabia,Lebanon,1245
State of Palestine,Lebanon,487270
Syrian Arab Republic,Lebanon,1162305
Turkey,Lebanon,253
Yemen,Lebanon,589
Indonesia,Lebanon,2578
Philippines,Lebanon,951
China,Lebanon,2294
France,Lebanon,98
Germany,Lebanon,177
Hungary,Lebanon,145
Russian Federation,Lebanon,148
Ukraine,Lebanon,98
Egypt,Lebanon,78742
Libya,Lebanon,240
Morocco,Lebanon,148
Sudan,Lebanon,556
South Sudan,Lebanon,68
United States of America,Lebanon,647
Bangladesh,Oman,304917
India,Oman,1325444
Pakistan,Oman,240965
Sri Lanka,Oman,28967
Bahrain,Oman,1099
Iraq,Oman,11836
Jordan,Oman,21071
Kuwait,Oman,822
Qatar,Oman,475
Saudi Arabia,Oman,2060
United Arab Emirates,Oman,18287
Indonesia,Oman,72012
Philippines,Oman,44546
France,Oman,3254
Netherlands,Oman,1556
Egypt,Oman,85040
Sudan,Oman,19155
South Sudan,Oman,390
Afghanistan,Qatar,1602
Bangladesh,Qatar,263086
India,Qatar,698088
Nepal,Qatar,254340
Pakistan,Qatar,235876
Sri Lanka,Qatar,155825
Bahrain,Qatar,779
Jordan,Qatar,32861
Kuwait,Qatar,6623
Lebanon,Qatar,8439
Saudi Arabia,Qatar,914
State of Palestine,Qatar,5706
Syrian Arab Republic,Qatar,25290
Turkey,Qatar,5146
United Arab Emirates,Qatar,9875
Yemen,Qatar,35574
Indonesia,Qatar,43909
