origin,destination,count
Jordan,Egypt,3836
Kuwait,Egypt,2188
Lebanon,Egypt,2324
Oman,Egypt,397
Qatar,Egypt,292
Saudi Arabia,Egypt,5987
State of Palestine,Egypt,66745
Syrian Arab Republic,Egypt,5549
Turkey,Egypt,654
United Arab Emirates,Egypt,523
Yemen,Egypt,4167
Brunei Darussalam,Egypt,50
Indonesia,Egypt,2107
Malaysia,Egypt,2063
Myanmar,Egypt,9
Philippines,Egypt,801
Singapore,Egypt,105
Thailand,Egypt,787
China,Egypt,562
Japan,Egypt,843
Mongolia,Egypt,11
Republic of Korea,Egypt,218
Kazakhstan,Egypt,155
Kyrgyzstan,Egypt,46
Tajikistan,Egypt,95
Turkmenistan,Egypt,35
Uzbekistan,Egypt,82
Albania,Egypt,88
Bosnia and Herzegovina,Egypt,46
Croatia,Egypt,76
Gibraltar,Egypt,7
Greece,Egypt,934
Italy,Egypt,3058
Portugal,Egypt,34
Spain,Egypt,303
Austria,Egypt,442
Belgium,Egypt,411
France,Egypt,2089
Germany,Egypt,5649
Monaco,Egypt,60
Netherlands,Egypt,726
Switzerland,Egypt,998
Belarus,Egypt,204
Bulgaria,Egypt,50
Hungary,Egypt,98
Poland,Egypt,278
Republic of Moldova,Egypt,46
Romania,Egypt,177
Russian Federation,Egypt,5477
Slovakia,Egypt,46
Ukraine,Egypt,125
Denmark,Egypt,221
Estonia,Egypt,19
Finland,Egypt,182
Ireland,Egypt,70
Norway,Egypt,89
Sweden,Egypt,259
Algeria,Egypt,648
Libya,Egypt,3669
Morocco,Egypt,776
Sudan,Egypt,9388
Tunisia,Egypt,572
Angola,Egypt,21
Cameroon,Egypt,92
Central African Republic,Egypt,43
Chad,Egypt,244
Congo,Egypt,55
Democratic Republic of the Congo,Egypt,96
Benin,Egypt,27
Burkina Faso,Egypt,48
Côte d'Ivoire,Egypt,168
Gambia,Egypt,22
Ghana,Egypt,172
Guinea,Egypt,105
Guinea-Bissau,Egypt,68
Liberia,Egypt,35
Mali,Egypt,158
Mauritania,Egypt,114
Niger,Egypt,86
Nigeria,Egypt,593
Senegal,Egypt,311
Sierra Leone,Egypt,46
Namibia,Egypt,196
South Africa,Egypt,164
Burundi,Egypt,27
Comoros,Egypt,664
Djibouti,Egypt,271
Eritrea,Egypt,388
Ethiopia,Egypt,478
Kenya,Egypt,101
Madagascar,Egypt,30
Malawi,Egypt,21
Mozambique,Egypt,13
Rwanda,Egypt,33
Seychelles,Egypt,15
Somalia,Egypt,11540
Uganda,Egypt,64
United Republic of Tanzania,Egypt,107
Zambia,Egypt,19
Zimbabwe,Egypt,25
Australia,Egypt,344
New Zealand,Egypt,68
Antigua and Barbuda,Egypt,13
Bahamas,Egypt,11
Argentina,Egypt,183
Brazil,Egypt,96
Chile,Egypt,20
Colombia,Egypt,43
Ecuador,Egypt,9
Venezuela (Bolivarian Republic of),Egypt,25
El Salvador,Egypt,155
Guatemala,Egypt,7
Mexico,Egypt,48
Canada,Egypt,464
United States of America,Egypt,4416
Afghanistan,Libya,236
Bangladesh,Libya,919
India,Libya,3564
Iran (Islamic Republic of),Libya,303
Pakistan,Libya,1810
Sri Lanka,Libya,270
Armenia,Libya,188
Bahrain,Libya,712
Iraq,Libya,50384
Jordan,Libya,15015
Kuwait,Libya,7947
Lebanon,Libya,8143
Oman,Libya,1247
Qatar,Libya,1040
Saudi Arabia,Libya,26101
State of Palestine,Libya,210540
Syrian Arab Republic,Libya,20428
Turkey,Libya,1865
United Arab Emirates,Libya,2044
Yemen,Libya,15734
Indonesia,Libya,9612
Malaysia,Libya,5828
Philippines,Libya,3246
Singapore,Libya,492
Thailand,Libya,2098
China,Libya,2264
Japan,Libya,740
Republic of Korea,Libya,527
Kazakhstan,Libya,591
Tajikistan,Libya,499
Turkmenistan,Libya,175
Uzbekistan,Libya,277
Albania,Libya,223
Bosnia and Herzegovina,Libya,243
Greece,Libya,1925
Italy,Libya,4923
Spain,Libya,534
Austria,Libya,554
Belgium,Libya,496
France,Libya,3699
Germany,Libya,5172
Monaco,Libya,202
Netherlands,Libya,1304
Switzerland,Libya,686
Belarus,Libya,560
Hungary,Libya,249
Poland,Libya,499
Romania,Libya,438
Russian Federation,Libya,5331
Ukraine,Libya,644
Denmark,Libya,567
Finland,Libya,611
Norway,Libya,246
Sweden,Libya,551
Algeria,Libya,2642
Egypt,Libya,15455
Morocco,Libya,3605
Sudan,Libya,10616
Tunisia,Libya,2270
Chad,Libya,631
Congo,Libya,297
Democratic Republic of the Congo,Libya,320
Côte d'Ivoire,Libya,438
Ghana,Libya,452
Guinea-Bissau,Libya,230
Mali,Libya,249
Mauritania,Libya,264
Niger,Libya,264
Nigeria,Libya,2098
Senegal,Libya,824
Sierra Leone,Libya,175
South Africa,Libya,476
Comoros,Libya,3162
Djibouti,Libya,1047
Eritrea,Libya,1459
Ethiopia,Libya,1347
Kenya,Libya,246
Somalia,Libya,76918
South Sudan,Libya,1307
United Republic of Tanzania,Libya,196
Australia,Libya,551
Brazil,Libya,188
El Salvador,Libya,520
Canada,Libya,2098
United States of America,Libya,7274
Iraq,Morocco,1133
Lebanon,Morocco,892
Syrian Arab Republic,Morocco,1353
Italy,Morocco,1253
Spain,Morocco,2708
Belgium,Morocco,927
France,Morocco,14547
Germany,Morocco,952
Algeria,Morocco,8877
Egypt,Morocco,1228
Libya,Morocco,777
Tunisia,Morocco,1704
Congo,Morocco,1243
Guinea,Morocco,651
Mauritania,Morocco,1053
Senegal,Morocco,1193
United States of America,Morocco,1208
India,Sudan,2351
China,Sudan,1746
Egypt,Sudan,22327
Libya,Sudan,2492
Central African Republic,Sudan,18639
Chad,Sudan,72615
Democratic Republic of the Congo,Sudan,12378
Mali,Sudan,1101
Nigeria,Sudan,24143
Eritrea,Sudan,435158
Ethiopia,Sudan,123478
Kenya,Sudan,6367
Somalia,Sudan,43
Uganda,Sudan,47612
Iraq,Tunisia,11
State of Palestine,Tunisia,732
Syrian Arab Republic,Tunisia,437
Italy,Tunisia,1620
France,Tunisia,4789
Germany,Tunisia,1038
Algeria,Tunisia,10041
Egypt,Tunisia,698
Libya,Tunisia,1804
Morocco,Tunisia,6607
Côte d'Ivoire,Tunisia,632
Mali,Tunisia,230
Mauritania,Tunisia,433
Nigeria,Tunisia,133
Senegal,Tunisia,373
United States of America,Tunisia,279
France,Western Sahara,171
Algeria,Western Sahara,50
Guinea,Western Sahara,606
Guinea-Bissau,Western Sahara,640
Mali,Western Sahara,237
Mauritania,Western Sahara,345
Senegal,Western Sahara,1108
Iran (Islamic Republic of),Armenia,11205
Azerbaijan,Armenia,525188
Georgia,Armenia,46779
Iraq,Armenia,2
Lebanon,Armenia,1310
Syrian Arab Republic,Armenia,3743
Turkey,Armenia,2270
Kazakhstan,Armenia,913
Turkmenistan,Armenia,953
Uzbekistan,Armenia,1335
Greece,Armenia,2073
Germany,Armenia,766
Belarus,Armenia,743
Russian Federation,Armenia,20363
Ukraine,Armenia,3008
Afghanistan,Azerbaijan,224
Iran (Islamic Republic of),Azerbaijan,1846
Armenia,Azerbaijan,188400
Georgia,Azerbaijan,61708
Turkey,Azerbaijan,2560
Kazakhstan,Azerbaijan,4370
Kyrgyzstan,Azerbaijan,3084
Tajikistan,Azerbaijan,300
Turkmenistan,Azerbaijan,2081
Uzbekistan,Azerbaijan,20549
Germany,Azerbaijan,344
Belarus,Azerbaijan,554
Republic of Moldova,Azerbaijan,342
Russian Federation,Azerbaijan,34703
Ukraine,Azerbaijan,3399
Estonia,Azerbaijan,586
Afghanistan,Bahrain,258
Bangladesh,Bahrain,28889
India,Bahrain,88904
Nepal,Bahrain,274
Pakistan,Bahrain,29683
Sri Lanka,Bahrain,4391
Jordan,Bahrain,4609
Kuwait,Bahrain,2105
Lebanon,Bahrain,875
Qatar,Bahrain,19
Saudi Arabia,Bahrain,156
State of Palestine,Bahrain,1843
Syrian Arab Republic,Bahrain,2139
Turkey,Bahrain,1553
United Arab Emirates,Bahrain,1952
Yemen,Bahrain,7072
Indonesia,Bahrain,9152
Philippines,Bahrain,12508
Thailand,Bahrain,353
France,Bahrain,180
Netherlands,Bahrain,140
Egypt,Bahrain,25417
Morocco,Bahrain,308
Sudan,Bahrain,5299
Tunisia,Bahrain,186
Chad,Bahrain,169
Nigeria,Bahrain,224
Eritrea,Bahrain,610
Ethiopia,Bahrain,430
Somalia,Bahrain,410
South Sudan,Bahrain,652
United States of America,Bahrain,545
Afghanistan,Cyprus,4
Bangladesh,Cyprus,296
India,Cyprus,1250
Iran (Islamic Republic of),Cyprus,547
Nepal,Cyprus,26
Pakistan,Cyprus,236
Sri Lanka,Cyprus,4491
Armenia,Cyprus,534
Azerbaijan,Cyprus,16
Bahrain,Cyprus,49
Georgia,Cyprus,6950
Iraq,Cyprus,143
Israel,Cyprus,174
Jordan,Cyprus,201
Kuwait,Cyprus,106
Lebanon,Cyprus,1252
Oman,Cyprus,29
Qatar,Cyprus,5
Saudi Arabia,Cyprus,106
State of Palestine,Cyprus,165
Syrian Arab Republic,Cyprus,1481
Turkey,Cyprus,278
United Arab Emirates,Cyprus,69
Yemen,Cyprus,7
Brunei Darussalam,Cyprus,2
Indonesia,Cyprus,79
Lao People's Democratic Republic,Cyprus,2
Malaysia,Cyprus,20
Myanmar,Cyprus,20
Philippines,Cyprus,3277
Singapore,Cyprus,15
Thailand,Cyprus,119
Viet Nam,Cyprus,29
China,Cyprus,728
Japan,Cyprus,38
Republic of Korea,Cyprus,4
Kazakhstan,Cyprus,108
Kyrgyzstan,Cyprus,11
Tajikistan,Cyprus,4
Turkmenistan,Cyprus,5
Uzbekistan,Cyprus,33
Albania,Cyprus,126
Bosnia and Herzegovina,Cyprus,31
Croatia,Cyprus,38
Gibraltar,Cyprus,2
Greece,Cyprus,10781
Italy,Cyprus,219
Malta,Cyprus,15
Portugal,Cyprus,29
Serbia,Cyprus,1152
Slovenia,Cyprus,7
Spain,Cyprus,71
Austria,Cyprus,161
Belgium,Cyprus,119
France,Cyprus,417
Germany,Cyprus,1181
Luxembourg,Cyprus,5
Netherlands,Cyprus,219
Switzerland,Cyprus,172
Belarus,Cyprus,154
Bulgaria,Cyprus,2799
Hungary,Cyprus,157
Poland,Cyprus,322
Republic of Moldova,Cyprus,428
Romania,Cyprus,2459
Russian Federation,Cyprus,5913
Slovakia,Cyprus,62
Ukraine,Cyprus,1490
Denmark,Cyprus,77
Estonia,Cyprus,13
Finland,Cyprus,225
Iceland,Cyprus,15
Ireland,Cyprus,353
Latvia,Cyprus,75
Lithuania,Cyprus,42
Norway,Cyprus,91
Sweden,Cyprus,415
Algeria,Cyprus,16
Egypt,Cyprus,2358
Libya,Cyprus,104
Morocco,Cyprus,29
Sudan,Cyprus,236
Tunisia,Cyprus,16
Cameroon,Cyprus,26
Central African Republic,Cyprus,7
Democratic Republic of the Congo,Cyprus,311
Benin,Cyprus,4
Ghana,Cyprus,38
Niger,Cyprus,4
Nigeria,Cyprus,139
Senegal,Cyprus,4
Sierra Leone,Cyprus,2
Botswana,Cyprus,4
Namibia,Cyprus,2
South Africa,Cyprus,2258
Burundi,Cyprus,2
Djibouti,Cyprus,2
Eritrea,Cyprus,2
Ethiopia,Cyprus,37
Kenya,Cyprus,38
Madagascar,Cyprus,4
Malawi,Cyprus,4
Mauritius,Cyprus,5
Mozambique,Cyprus,5
Seychelles,Cyprus,4
Somalia,Cyprus,5
Uganda,Cyprus,9
United Republic of Tanzania,Cyprus,66
Zambia,Cyprus,62
Zimbabwe,Cyprus,139
Australia,Cyprus,1355
New Zealand,Cyprus,42
Fiji,Cyprus,2
Cuba,Cyprus,16
Dominican Republic,Cyprus,5
Haiti,Cyprus,2
Jamaica,Cyprus,7
Puerto Rico,Cyprus,2
Trinidad and Tobago,Cyprus,7
Argentina,Cyprus,38
Bolivia (Plurinational State of),Cyprus,5
Brazil,Cyprus,27
Chile,Cyprus,22
Colombia,Cyprus,57
Ecuador,Cyprus,4
Paraguay,Cyprus,4
Peru,Cyprus,15
Suriname,Cyprus,2
Uruguay,Cyprus,2
Venezuela (Bolivarian Republic of),Cyprus,29
Costa Rica,Cyprus,2
El Salvador,Cyprus,5
Honduras,Cyprus,2
Mexico,Cyprus,29
Nicaragua,Cyprus,5
Panama,Cyprus,9
Canada,Cyprus,684
United States of America,Cyprus,1446
Afghanistan,Georgia,42
India,Georgia,32
Iran (Islamic Republic of),Georgia,120
Nepal,Georgia,18
Pakistan,Georgia,86
Armenia,Georgia,12268
Azerbaijan,Georgia,5780
Israel,Georgia,32
Lebanon,Georgia,10
Turkey,Georgia,455
China,Georgia,74
Mongolia,Georgia,29
Kazakhstan,Georgia,1651
Kyrgyzstan,Georgia,242
Tajikistan,Georgia,145
Turkmenistan,Georgia,197
Uzbekistan,Georgia,736
Albania,Georgia,11
Greece,Georgia,159
Italy,Georgia,18
Spain,Georgia,20
Austria,Georgia,26
Belgium,Georgia,23
France,Georgia,41
Germany,Georgia,607
Netherlands,Georgia,12
Switzerland,Georgia,15
Belarus,Georgia,1059
Bulgaria,Georgia,225
Hungary,Georgia,49
Poland,Georgia,175
Republic of Moldova,Georgia,466
Romania,Georgia,213
Russian Federation,Georgia,35672
Ukraine,Georgia,11706
Estonia,Georgia,120
Finland,Georgia,12
Latvia,Georgia,199
Lithuania,Georgia,205
Algeria,Georgia,18
Cuba,Georgia,13
Argentina,Georgia,16
Peru,Georgia,22
United States of America,Georgia,107
Afghanistan,Iraq,269
India,Iraq,200
Iran (Islamic Republic of),Iraq,42602
Pakistan,Iraq,587
Jordan,Iraq,8905
Kuwait,Iraq,345
Lebanon,Iraq,1311
Saudi Arabia,Iraq,580
State of Palestine,Iraq,94124
Syrian Arab Republic,Iraq,5338
Turkey,Iraq,13885
United Arab Emirates,Iraq,248
Yemen,Iraq,1724
Russian Federation,Iraq,235
Egypt,Iraq,12375
Morocco,Iraq,504
Sudan,Iraq,3267
Tunisia,Iraq,269
Mauritania,Iraq,172
Eritrea,Iraq,694
Somalia,Iraq,357
South Sudan,Iraq,254
Afghanistan,Israel,2790
India,Israel,18502
Iran (Islamic Republic of),Israel,51786
Azerbaijan,Israel,14990
Georgia,Israel,21123
Iraq,Israel,75702
Lebanon,Israel,4960
Syrian Arab Republic,Israel,10960
Turkey,Israel,31716
Yemen,Israel,36041
China,Israel,921
Kazakhstan,Israel,9275
Kyrgyzstan,Israel,1657
Tajikistan,Israel,3754
Turkmenistan,Israel,1187
Uzbekistan,Israel,29428
Greece,Israel,2030
Italy,Israel,5066
Spain,Israel,2829
Austria,Israel,6206
Belgium,Israel,4690
France,Israel,27534
Germany,Israel,26847
Netherlands,Israel,4832
Switzerland,Israel,3228
Belarus,Israel,31040
Bulgaria,Israel,19308
Hungary,Israel,15268
Poland,Israel,86990
Republic of Moldova,Israel,23516
Romania,Israel,125991
Russian Federation,Israel,162154
Ukraine,Israel,164271
Denmark,Israel,1411
Finland,Israel,474
Latvia,Israel,7916
Lithuania,Israel,10706
Sweden,Israel,1056
Algeria,Israel,30056
Egypt,Israel,22599
Libya,Israel,19423
Morocco,Israel,166953
Tunisia,Israel,36146
South Africa,Israel,10107
Ethiopia,Israel,57163
Australia,Israel,2631
Argentina,Israel,31828
Brazil,Israel,7274
Chile,Israel,3024
Colombia,Israel,1800
Peru,Israel,1336
Uruguay,Israel,5280
Venezuela (Bolivarian Republic of),Israel,574
Mexico,Israel,1923
Canada,Israel,6238
United States of America,Israel,61396
Afghanistan,Jordan,76
Bangladesh,Jordan,8402
India,Jordan,4273
Iran (Islamic Republic of),Jordan,115
Nepal,Jordan,220
Pakistan,Jordan,3949
Sri Lanka,Jordan,15147
Armenia,Jordan,32
Bahrain,Jordan,515
Cyprus,Jordan,160
Iraq,Jordan,55884
Israel,Jordan,1906
Kuwait,Jordan,912
Lebanon,Jordan,2230
Oman,Jordan,772
Qatar,Jordan,272
Saudi Arabia,Jordan,6108
State of Palestine,Jordan,1428251
Syrian Arab Republic,Jordan,57624
Turkey,Jordan,1245
United Arab Emirates,Jordan,254
Yemen,Jordan,2889
Brunei Darussalam,Jordan,30
Indonesia,Jordan,12641
Malaysia,Jordan,345
Myanmar,Jordan,29
Philippines,Jordan,4664
Thailand,Jordan,126
China,Jordan,11240
Japan,Jordan,126
Republic of Korea,Jordan,115
Kazakhstan,Jordan,25
Bosnia and Herzegovina,Jordan,74
Croatia,Jordan,31
Greece,Jordan,75
Italy,Jordan,375
Serbia,Jordan,72
Spain,Jordan,370
Austria,Jordan,141
Belgium,Jordan,88
France,Jordan,480
Germany,Jordan,869
Netherlands,Jordan,243
Switzerland,Jordan,243
Bulgaria,Jordan,62
Hungary,Jordan,712
Poland,Jordan,100
Republic of Moldova,Jordan,44
Romania,Jordan,330
Russian Federation,Jordan,724
Slovakia,Jordan,28
Ukraine,Jordan,480
Denmark,Jordan,62
Ireland,Jordan,64
Norway,Jordan,53
Sweden,Jordan,109
Algeria,Jordan,417
Egypt,Jordan,287377
Libya,Jordan,1182
Morocco,Jordan,726
Sudan,Jordan,2727
Tunisia,Jordan,316
Chad,Jordan,32
Ghana,Jordan,34
Mauritania,Jordan,83
Nigeria,Jordan,32
South Africa,Jordan,72
Eritrea,Jordan,91
Ethiopia,Jordan,93
Somalia,Jordan,92
South Sudan,Jordan,336
Australia,Jordan,303
New Zealand,Jordan,77
Brazil,Jordan,129
Colombia,Jordan,30
Venezuela (Bolivarian Republic of),Jordan,38
Canada,Jordan,396
United States of America,Jordan,3176
Afghanistan,Kuwait,1219
Bangladesh,Kuwait,136047
India,Kuwait,418664
Nepal,Kuwait,1294
Pakistan,Kuwait,139783
Sri Lanka,Kuwait,20680
Bahrain,Kuwait,363
Jordan,Kuwait,21710
Lebanon,Kuwait,4125
Qatar,Kuwait,96
Saudi Arabia,Kuwait,733
State of Palestine,Kuwait,8681
Syrian Arab Republic,Kuwait,10073
Turkey,Kuwait,7319
United Arab Emirates,Kuwait,9199
Yemen,Kuwait,33307
Indonesia,Kuwait,43100
Philippines,Kuwait,58906
Thailand,Kuwait,1666
France,Kuwait,853
Netherlands,Kuwait,662
Egypt,Kuwait,119693
Morocco,Kuwait,1457
Sudan,Kuwait,28031
Tunisia,Kuwait,878
Chad,Kuwait,795
Nigeria,Kuwait,1060
Eritrea,Kuwait,2877
Ethiopia,Kuwait,2026
Somalia,Kuwait,1929
United States of America,Kuwait,2567
Bangladesh,Lebanon,3814
India,Lebanon,1940
Pakistan,Lebanon,1793
Sri Lanka,Lebanon,6876
Bahrain,Lebanon,234
Iraq,Lebanon,25369
Israel,Lebanon,865
Jordan,Lebanon,1012
Kuwait,Lebanon,414
Oman,Lebanon,351
Saudi Arabia,Lebanon,2773
State of Palestine,Lebanon,467005
Syrian Arab Republic,Lebanon,26159
Turkey,Lebanon,565
Yemen,Lebanon,1311
Indonesia,Lebanon,5738
Philippines,Lebanon,2117
China,Lebanon,5103
France,Lebanon,218
Germany,Lebanon,395
Hungary,Lebanon,323
Russian Federation,Lebanon,329
Ukraine,Lebanon,218
Egypt,Lebanon,130459
Libya,Lebanon,536
Morocco,Lebanon,330
Sudan,Lebanon,1238
South Sudan,Lebanon,152
United States of America,Lebanon,1442
Bangladesh,Oman,92034
India,Oman,333881
Pakistan,Oman,66498
Sri Lanka,Oman,11085
Bahrain,Oman,400
Iraq,Oman,2223
Jordan,Oman,10484
Kuwait,Oman,241
Qatar,Oman,106
Saudi Arabia,Oman,808
United Arab Emirates,Oman,10139
Indonesia,Oman,17274
Philippines,Oman,6412
France,Oman,940
Netherlands,Oman,730
Egypt,Oman,28536
Sudan,Oman,9917
Afghanistan,Qatar,388
Bangladesh,Qatar,43402
India,Qatar,2769
Nepal,Qatar,464
Pakistan,Qatar,338
Sri Lanka,Qatar,980
Bahrain,Qatar,116
Jordan,Qatar,13750
Kuwait,Qatar,6926
Lebanon,Qatar,3162
Saudi Arabia,Qatar,18792
State of Palestine,Qatar,7961
Syrian Arab Republic,Qatar,531
Turkey,Qatar,2335
United Arab Emirates,Qatar,38184
Yemen,Qatar,10626
Indonesia,Qatar,133562
Philippines,Qatar,44593
Thailand,Qatar,2935
France,Qatar,272
Netherlands,Qatar,412
Egypt,Qatar,253
Morocco,Qatar,1315
Sudan,Qatar,3213
Tunisia,Qatar,280
Chad,Qatar,6597
Nigeria,Qatar,211
Eritrea,Qatar,646
Ethiopia,Qatar,917
Somalia,Qatar,233
South Sudan,Qatar,615
United States of America,Qatar,819
Afghanistan,Saudi Arabia,175068
Bangladesh,Saudi Arabia,504790
India,Saudi Arabia,978992
Nepal,Saudi Arabia,187079
Pakistan,Saudi Arabia,586225
Sri Lanka,Saudi Arabia,211212
Iraq,Saudi Arabia,10177
Jordan,Saudi Arabia,95064
Lebanon,Saudi Arabia,60237
Syrian Arab Republic,Saudi Arabia,322050
Yemen,Saudi Arabia,301194
Indonesia,Saudi Arabia,668666
Myanmar,Saudi Arabia,104750
Philippines,Saudi Arabia,252250
Egypt,Saudi Arabia,376493
Sudan,Saudi Arabia,188246
Ethiopia,Saudi Arabia,64252
Bahrain,State of Palestine,7971
Israel,State of Palestine,93814
Jordan,State of Palestine,52798
Kuwait,State of Palestine,15942
Lebanon,State of Palestine,2235
Oman,State of Palestine,8695
Qatar,State of Palestine,9420
Saudi Arabia,State of Palestine,20289
Syrian Arab Republic,State of Palestine,4986
United Arab Emirates,State of Palestine,10145
Yemen,State of Palestine,1419
Egypt,State of Palestine,17104
Tunisia,State of Palestine,811
United States of America,State of Palestine,8052
Afghanistan,Syrian Arab Republic,172
Iraq,Syrian Arab Republic,1829
State of Palestine,Syrian Arab Republic,385199
Sudan,Syrian Arab Republic,91
Somalia,Syrian Arab Republic,443
Afghanistan,Turkey,9020
Bangladesh,Turkey,307
India,Turkey,485
Iran (Islamic Republic of),Turkey,13427
Pakistan,Turkey,1060
Sri Lanka,Turkey,36
Armenia,Turkey,740
Azerbaijan,Turkey,15638
Cyprus,Turkey,9679
Georgia,Turkey,6065
Iraq,Turkey,8922
Israel,Turkey,2533
Jordan,Turkey,836
Kuwait,Turkey,266
Lebanon,Turkey,1054
Oman,Turkey,24
Qatar,Turkey,30
Saudi Arabia,Turkey,4094
State of Palestine,Turkey,748
Syrian Arab Republic,Turkey,4995
United Arab Emirates,Turkey,41
Yemen,Turkey,64
Indonesia,Turkey,167
Malaysia,Turkey,247
Myanmar,Turkey,36
Philippines,Turkey,544
Singapore,Turkey,185
Thailand,Turkey,136
Viet Nam,Turkey,29
China,Turkey,1634
Japan,Turkey,1865
Mongolia,Turkey,178
Republic of Korea,Turkey,477
Kazakhstan,Turkey,4654
Kyrgyzstan,Turkey,1632
Tajikistan,Turkey,248
Turkmenistan,Turkey,1894
Uzbekistan,Turkey,7375
Albania,Turkey,3086
Bosnia and Herzegovina,Turkey,2839
Croatia,Turkey,207
Greece,Turkey,55164
Italy,Turkey,2648
Malta,Turkey,40
Portugal,Turkey,209
Slovenia,Turkey,136
Spain,Turkey,1126
Austria,Turkey,13354
Belgium,Turkey,8152
France,Turkey,14882
Germany,Turkey,254815
Luxembourg,Turkey,42
Netherlands,Turkey,20329
Switzerland,Turkey,9659
Belarus,Turkey,280
Bulgaria,Turkey,447912
Hungary,Turkey,485
Poland,Turkey,3181
Republic of Moldova,Turkey,2173
Romania,Turkey,19316
Russian Federation,Turkey,18497
Slovakia,Turkey,293
Ukraine,Turkey,3893
Denmark,Turkey,3135
Estonia,Turkey,105
Finland,Turkey,1557
Iceland,Turkey,40
Ireland,Turkey,501
Latvia,Turkey,61
Lithuania,Turkey,243
Norway,Turkey,3310
Sweden,Turkey,4969
Algeria,Turkey,603
Egypt,Turkey,717
Libya,Turkey,2861
Morocco,Turkey,437
Sudan,Turkey,212
Tunisia,Turkey,475
Democratic Republic of the Congo,Turkey,28
Ghana,Turkey,134
Nigeria,Turkey,272
Senegal,Turkey,63
South Africa,Turkey,275
Ethiopia,Turkey,56
Kenya,Turkey,162
Somalia,Turkey,34
United Republic of Tanzania,Turkey,207
Australia,Turkey,2736
New Zealand,Turkey,270
British Virgin Islands,Turkey,70
Cuba,Turkey,40
Guadeloupe,Turkey,44
Argentina,Turkey,131
Brazil,Turkey,320
Chile,Turkey,41
Colombia,Turkey,44
Peru,Turkey,50
Uruguay,Turkey,41
Venezuela (Bolivarian Republic of),Turkey,37
Costa Rica,Turkey,51
Mexico,Turkey,143
Canada,Turkey,1329
United States of America,Turkey,12649
Afghanistan,United Arab Emirates,2668
Bangladesh,United Arab Emirates,297620
India,United Arab Emirates,915878
Nepal,United Arab Emirates,2832
Pakistan,United Arab Emirates,305782
Sri Lanka,United Arab Emirates,45340
Bahrain,United Arab Emirates,795
Jordan,United Arab Emirates,47494
Kuwait,United Arab Emirates,21687
Lebanon,United Arab Emirates,9024
Qatar,United Arab Emirates,210
Saudi Arabia,United Arab Emirates,1604
State of Palestine,United Arab Emirates,18995
