origin,destination,count
Iraq,Egypt,4401
Israel,Egypt,728
Jordan,Egypt,3473
Kuwait,Egypt,2064
Lebanon,Egypt,2232
Oman,Egypt,401
Qatar,Egypt,278
Saudi Arabia,Egypt,5065
State of Palestine,Egypt,52935
Syrian Arab Republic,Egypt,5198
Turkey,Egypt,685
United Arab Emirates,Egypt,475
Yemen,Egypt,3850
Brunei Darussalam,Egypt,55
Indonesia,Egypt,1725
Malaysia,Egypt,2168
Myanmar,Egypt,9
Philippines,Egypt,711
Singapore,Egypt,84
Thailand,Egypt,844
China,Egypt,501
Japan,Egypt,1105
Mongolia,Egypt,6
Republic of Korea,Egypt,240
Kazakhstan,Egypt,143
Kyrgyzstan,Egypt,45
Tajikistan,Egypt,68
Turkmenistan,Egypt,27
Uzbekistan,Egypt,80
Albania,Egypt,96
Bosnia and Herzegovina,Egypt,33
Croatia,Egypt,96
Gibraltar,Egypt,7
Greece,Egypt,1077
Italy,Egypt,3710
Portugal,Egypt,38
Spain,Egypt,362
Austria,Egypt,557
Belgium,Egypt,521
France,Egypt,2490
Germany,Egypt,7378
Monaco,Egypt,59
Netherlands,Egypt,863
Switzerland,Egypt,1334
Belarus,Egypt,216
Bulgaria,Egypt,58
Hungary,Egypt,106
Poland,Egypt,329
Republic of Moldova,Egypt,45
Romania,Egypt,194
Russian Federation,Egypt,7112
Slovakia,Egypt,56
Ukraine,Egypt,92
Denmark,Egypt,240
Estonia,Egypt,16
Finland,Egypt,178
Ireland,Egypt,87
Norway,Egypt,94
Sweden,Egypt,297
Algeria,Egypt,573
Libya,Egypt,3176
Morocco,Egypt,627
Sudan,Egypt,11817
Tunisia,Egypt,513
Angola,Egypt,21
Cameroon,Egypt,109
Central African Republic,Egypt,45
Chad,Egypt,264
Congo,Egypt,39
Democratic Republic of the Congo,Egypt,94
Benin,Egypt,35
Burkina Faso,Egypt,55
Côte d'Ivoire,Egypt,181
Gambia,Egypt,28
Ghana,Egypt,186
Guinea,Egypt,138
Guinea-Bissau,Egypt,66
Liberia,Egypt,36
Mali,Egypt,192
Mauritania,Egypt,128
Niger,Egypt,88
Nigeria,Egypt,567
Senegal,Egypt,334
Sierra Leone,Egypt,42
Namibia,Egypt,277
South Africa,Egypt,170
Burundi,Egypt,36
Comoros,Egypt,527
Djibouti,Egypt,247
Eritrea,Egypt,359
Ethiopia,Egypt,503
Kenya,Egypt,112
Madagascar,Egypt,38
Malawi,Egypt,21
Mozambique,Egypt,13
Rwanda,Egypt,44
Seychelles,Egypt,14
Somalia,Egypt,6209
Uganda,Egypt,75
United Republic of Tanzania,Egypt,126
Zambia,Egypt,22
Zimbabwe,Egypt,30
Australia,Egypt,418
New Zealand,Egypt,88
Antigua and Barbuda,Egypt,13
Bahamas,Egypt,11
Argentina,Egypt,243
Brazil,Egypt,112
Chile,Egypt,20
Colombia,Egypt,52
Ecuador,Egypt,9
Venezuela (Bolivarian Republic of),Egypt,25
El Salvador,Egypt,151
Guatemala,Egypt,7
Mexico,Egypt,57
Canada,Egypt,382
United States of America,Egypt,5336
Afghanistan,Libya,452
Bangladesh,Libya,613
India,Libya,2902
Iran (Islamic Republic of),Libya,340
Pakistan,Libya,1445
Sri Lanka,Libya,486
Armenia,Libya,346
Bahrain,Libya,894
Iraq,Libya,26910
Jordan,Libya,12240
Kuwait,Libya,6919
Lebanon,Libya,7318
Oman,Libya,1236
Qatar,Libya,921
Saudi Arabia,Libya,19379
State of Palestine,Libya,179924
Syrian Arab Republic,Libya,17576
Turkey,Libya,2014
United Arab Emirates,Libya,1669
Yemen,Libya,13236
Indonesia,Libya,6863
Malaysia,Libya,6351
Philippines,Libya,2566
Singapore,Libya,342
Thailand,Libya,2410
China,Libya,1800
Japan,Libya,2428
Republic of Korea,Libya,661
Kazakhstan,Libya,492
Tajikistan,Libya,313
Turkmenistan,Libya,115
Uzbekistan,Libya,257
Albania,Libya,266
Bosnia and Herzegovina,Libya,153
Greece,Libya,2804
Italy,Libya,9034
Spain,Libya,900
Austria,Libya,1288
Belgium,Libya,1197
France,Libya,6208
Germany,Libya,16289
Monaco,Libya,187
Netherlands,Libya,2158
Switzerland,Libya,2854
Belarus,Libya,625
Hungary,Libya,297
Poland,Libya,824
Romania,Libya,537
Russian Federation,Libya,15828
Ukraine,Libya,413
Denmark,Libya,675
Finland,Libya,569
Norway,Libya,271
Sweden,Libya,779
Algeria,Libya,2079
Egypt,Libya,11822
Morocco,Libya,2534
Sudan,Libya,24407
Tunisia,Libya,1826
Chad,Libya,744
Congo,Libya,183
Democratic Republic of the Congo,Libya,299
Côte d'Ivoire,Libya,511
Ghana,Libya,526
Guinea-Bissau,Libya,213
Mali,Libya,464
Mauritania,Libya,345
Niger,Libya,267
Nigeria,Libya,1870
Senegal,Libya,952
Sierra Leone,Libya,144
South Africa,Libya,505
Comoros,Libya,2178
Djibouti,Libya,863
Eritrea,Libya,1230
Ethiopia,Libya,1470
Kenya,Libya,307
Somalia,Libya,40088
South Sudan,Libya,3005
United Republic of Tanzania,Libya,317
Australia,Libya,1016
Brazil,Libya,286
El Salvador,Libya,485
Canada,Libya,1509
United States of America,Libya,13063
Iraq,Morocco,1075
Lebanon,Morocco,847
Syrian Arab Republic,Morocco,1284
Italy,Morocco,1189
Spain,Morocco,2571
Belgium,Morocco,880
France,Morocco,13813
Germany,Morocco,903
Algeria,Morocco,8429
Egypt,Morocco,1166
Libya,Morocco,737
Tunisia,Morocco,1618
Congo,Morocco,1180
Guinea,Morocco,618
Mauritania,Morocco,999
Senegal,Morocco,1132
United States of America,Morocco,1147
India,Sudan,2304
China,Sudan,1711
Egypt,Sudan,21886
Libya,Sudan,2439
Central African Republic,Sudan,18271
Chad,Sudan,85807
Democratic Republic of the Congo,Sudan,13976
Mali,Sudan,1079
Nigeria,Sudan,23677
Eritrea,Sudan,287519
Ethiopia,Sudan,496740
Kenya,Sudan,6241
Somalia,Sudan,122
Uganda,Sudan,57771
State of Palestine,Tunisia,627
Syrian Arab Republic,Tunisia,377
Italy,Tunisia,1610
France,Tunisia,3841
Germany,Tunisia,896
Algeria,Tunisia,13669
Egypt,Tunisia,602
Libya,Tunisia,1215
Morocco,Tunisia,7220
Côte d'Ivoire,Tunisia,546
Mali,Tunisia,198
Mauritania,Tunisia,374
Nigeria,Tunisia,119
Senegal,Tunisia,323
United States of America,Tunisia,234
France,Western Sahara,155
Algeria,Western Sahara,45
Guinea,Western Sahara,550
Guinea-Bissau,Western Sahara,581
Mali,Western Sahara,215
Mauritania,Western Sahara,313
Senegal,Western Sahara,1006
Iran (Islamic Republic of),Armenia,10242
Azerbaijan,Armenia,560521
Georgia,Armenia,27684
Lebanon,Armenia,1198
Syrian Arab Republic,Armenia,3422
Turkey,Armenia,2075
Kazakhstan,Armenia,835
Turkmenistan,Armenia,871
Uzbekistan,Armenia,1220
Greece,Armenia,3387
Germany,Armenia,700
Belarus,Armenia,929
Russian Federation,Armenia,36037
Ukraine,Armenia,5665
Afghanistan,Azerbaijan,223
Iran (Islamic Republic of),Azerbaijan,1832
Armenia,Azerbaijan,205368
Georgia,Azerbaijan,61233
Turkey,Azerbaijan,2540
Kazakhstan,Azerbaijan,4336
Kyrgyzstan,Azerbaijan,3061
Tajikistan,Azerbaijan,298
Turkmenistan,Azerbaijan,2065
Uzbekistan,Azerbaijan,20391
Germany,Azerbaijan,341
Belarus,Azerbaijan,549
Republic of Moldova,Azerbaijan,339
Russian Federation,Azerbaijan,34436
Ukraine,Azerbaijan,3372
Estonia,Azerbaijan,581
Afghanistan,Bahrain,236
Bangladesh,Bahrain,24630
India,Bahrain,74599
Nepal,Bahrain,250
Pakistan,Bahrain,25280
Sri Lanka,Bahrain,5119
Jordan,Bahrain,4019
Kuwait,Bahrain,1913
Lebanon,Bahrain,800
Qatar,Bahrain,13
Saudi Arabia,Bahrain,108
State of Palestine,Bahrain,1684
Syrian Arab Republic,Bahrain,1955
Turkey,Bahrain,1420
United Arab Emirates,Bahrain,1359
Yemen,Bahrain,6464
Indonesia,Bahrain,7640
Philippines,Bahrain,10206
Thailand,Bahrain,323
France,Bahrain,118
Netherlands,Bahrain,156
Egypt,Bahrain,23628
Morocco,Bahrain,282
Sudan,Bahrain,4760
Tunisia,Bahrain,170
Chad,Bahrain,154
Nigeria,Bahrain,205
Eritrea,Bahrain,558
Ethiopia,Bahrain,392
Somalia,Bahrain,374
South Sudan,Bahrain,586
United States of America,Bahrain,498
Afghanistan,Cyprus,3
Bangladesh,Cyprus,229
India,Cyprus,967
Iran (Islamic Republic of),Cyprus,423
Nepal,Cyprus,20
Pakistan,Cyprus,183
Sri Lanka,Cyprus,3474
Armenia,Cyprus,413
Azerbaijan,Cyprus,13
Bahrain,Cyprus,38
Georgia,Cyprus,5376
Iraq,Cyprus,111
Israel,Cyprus,135
Jordan,Cyprus,156
Kuwait,Cyprus,82
Lebanon,Cyprus,969
Oman,Cyprus,23
Qatar,Cyprus,4
Saudi Arabia,Cyprus,82
State of Palestine,Cyprus,128
Syrian Arab Republic,Cyprus,1146
Turkey,Cyprus,215
United Arab Emirates,Cyprus,54
Yemen,Cyprus,6
Brunei Darussalam,Cyprus,2
Indonesia,Cyprus,61
Lao People's Democratic Republic,Cyprus,2
Malaysia,Cyprus,16
Myanmar,Cyprus,16
Philippines,Cyprus,2535
Singapore,Cyprus,12
Thailand,Cyprus,92
Viet Nam,Cyprus,23
China,Cyprus,563
Japan,Cyprus,30
Republic of Korea,Cyprus,3
Kazakhstan,Cyprus,84
Kyrgyzstan,Cyprus,9
Tajikistan,Cyprus,3
Turkmenistan,Cyprus,4
Uzbekistan,Cyprus,26
Albania,Cyprus,98
Bosnia and Herzegovina,Cyprus,24
Croatia,Cyprus,30
Gibraltar,Cyprus,2
Greece,Cyprus,8340
Italy,Cyprus,170
Malta,Cyprus,12
Portugal,Cyprus,23
Serbia,Cyprus,891
Slovenia,Cyprus,6
Spain,Cyprus,55
Austria,Cyprus,125
Belgium,Cyprus,92
France,Cyprus,323
Germany,Cyprus,914
Luxembourg,Cyprus,4
Netherlands,Cyprus,170
Switzerland,Cyprus,133
Belarus,Cyprus,119
Bulgaria,Cyprus,2165
Hungary,Cyprus,122
Poland,Cyprus,249
Republic of Moldova,Cyprus,331
Romania,Cyprus,1902
Russian Federation,Cyprus,4574
Slovakia,Cyprus,48
Ukraine,Cyprus,1153
Denmark,Cyprus,60
Estonia,Cyprus,10
Finland,Cyprus,174
Iceland,Cyprus,12
Ireland,Cyprus,273
Latvia,Cyprus,58
Lithuania,Cyprus,33
Norway,Cyprus,71
Sweden,Cyprus,321
Algeria,Cyprus,13
Egypt,Cyprus,1824
Libya,Cyprus,81
Morocco,Cyprus,23
Sudan,Cyprus,183
Tunisia,Cyprus,13
Cameroon,Cyprus,20
Central African Republic,Cyprus,6
Democratic Republic of the Congo,Cyprus,241
Benin,Cyprus,3
Ghana,Cyprus,30
Niger,Cyprus,3
Nigeria,Cyprus,108
Senegal,Cyprus,3
Sierra Leone,Cyprus,2
Botswana,Cyprus,3
Namibia,Cyprus,2
South Africa,Cyprus,1747
Burundi,Cyprus,2
Djibouti,Cyprus,2
Eritrea,Cyprus,2
Ethiopia,Cyprus,29
Kenya,Cyprus,30
Madagascar,Cyprus,3
Malawi,Cyprus,3
Mauritius,Cyprus,4
Mozambique,Cyprus,4
Seychelles,Cyprus,3
Somalia,Cyprus,4
Uganda,Cyprus,7
United Republic of Tanzania,Cyprus,51
Zambia,Cyprus,48
Zimbabwe,Cyprus,108
Australia,Cyprus,1048
New Zealand,Cyprus,33
Fiji,Cyprus,2
Cuba,Cyprus,13
Dominican Republic,Cyprus,4
Haiti,Cyprus,2
Jamaica,Cyprus,6
Puerto Rico,Cyprus,2
Trinidad and Tobago,Cyprus,6
Argentina,Cyprus,30
Bolivia (Plurinational State of),Cyprus,4
Brazil,Cyprus,21
Chile,Cyprus,17
Colombia,Cyprus,44
Ecuador,Cyprus,3
Paraguay,Cyprus,3
Peru,Cyprus,12
Suriname,Cyprus,2
Uruguay,Cyprus,2
Venezuela (Bolivarian Republic of),Cyprus,23
Costa Rica,Cyprus,2
El Salvador,Cyprus,4
Honduras,Cyprus,2
Mexico,Cyprus,23
Nicaragua,Cyprus,4
Panama,Cyprus,7
Canada,Cyprus,529
United States of America,Cyprus,1119
Armenia,Georgia,3297
Azerbaijan,Georgia,6433
Turkey,Georgia,513
China,Georgia,337
Kazakhstan,Georgia,3302
Kyrgyzstan,Georgia,484
Tajikistan,Georgia,2690
Turkmenistan,Georgia,1335
Uzbekistan,Georgia,9342
Germany,Georgia,1214
Belarus,Georgia,2118
Poland,Georgia,350
Republic of Moldova,Georgia,3659
Romania,Georgia,396
Russian Federation,Georgia,89180
Ukraine,Georgia,23412
Estonia,Georgia,720
Latvia,Georgia,398
Lithuania,Georgia,410
Afghanistan,Iraq,284
India,Iraq,211
Iran (Islamic Republic of),Iraq,44953
Pakistan,Iraq,619
Jordan,Iraq,9397
Kuwait,Iraq,364
Lebanon,Iraq,1383
Saudi Arabia,Iraq,612
State of Palestine,Iraq,73847
Syrian Arab Republic,Iraq,5633
Turkey,Iraq,17439
United Arab Emirates,Iraq,262
Yemen,Iraq,1819
Russian Federation,Iraq,248
Egypt,Iraq,13058
Morocco,Iraq,532
Sudan,Iraq,3447
Tunisia,Iraq,284
Mauritania,Iraq,182
Eritrea,Iraq,732
Somalia,Iraq,377
South Sudan,Iraq,268
Afghanistan,Israel,2836
India,Israel,18225
Iran (Islamic Republic of),Israel,51220
Azerbaijan,Israel,15271
Georgia,Israel,24200
Iraq,Israel,77265
Lebanon,Israel,4570
Syrian Arab Republic,Israel,11277
Turkey,Israel,32492
Yemen,Israel,37172
China,Israel,1002
Kazakhstan,Israel,8001
Kyrgyzstan,Israel,1407
Tajikistan,Israel,4238
Turkmenistan,Israel,871
Uzbekistan,Israel,31147
Greece,Israel,1723
Italy,Israel,4981
Spain,Israel,3065
Austria,Israel,6471
Belgium,Israel,4294
France,Israel,23373
Germany,Israel,27508
Netherlands,Israel,4717
Switzerland,Israel,3030
Belarus,Israel,32968
Bulgaria,Israel,19887
Hungary,Israel,15907
Poland,Israel,93907
Republic of Moldova,Israel,26793
Romania,Israel,131109
Russian Federation,Israel,173915
Ukraine,Israel,170963
Denmark,Israel,1261
Finland,Israel,516
Latvia,Israel,8948
Lithuania,Israel,12500
Sweden,Israel,1149
Algeria,Israel,25514
Egypt,Israel,22829
Libya,Israel,19857
Morocco,Israel,166657
Tunisia,Israel,39320
South Africa,Israel,9581
Ethiopia,Israel,50287
Australia,Israel,2435
Argentina,Israel,29503
Brazil,Israel,6759
Chile,Israel,2900
Colombia,Israel,1520
Peru,Israel,1021
Uruguay,Israel,4936
Venezuela (Bolivarian Republic of),Israel,624
Mexico,Israel,1721
Canada,Israel,5666
United States of America,Israel,56033
Afghanistan,Jordan,75
Bangladesh,Jordan,4677
India,Jordan,2572
Iran (Islamic Republic of),Jordan,117
Nepal,Jordan,115
Pakistan,Jordan,4558
Sri Lanka,Jordan,13104
Armenia,Jordan,29
Bahrain,Jordan,330
Cyprus,Jordan,87
Iraq,Jordan,40831
Israel,Jordan,956
Kuwait,Jordan,573
Lebanon,Jordan,2625
Oman,Jordan,657
Qatar,Jordan,187
Saudi Arabia,Jordan,4802
State of Palestine,Jordan,1140038
Syrian Arab Republic,Jordan,54585
Turkey,Jordan,1101
United Arab Emirates,Jordan,205
Yemen,Jordan,2664
Brunei Darussalam,Jordan,21
Indonesia,Jordan,6415
Malaysia,Jordan,664
Myanmar,Jordan,16
Philippines,Jordan,3455
Thailand,Jordan,100
China,Jordan,5718
Japan,Jordan,135
Republic of Korea,Jordan,106
Kazakhstan,Jordan,14
Bosnia and Herzegovina,Jordan,197
Croatia,Jordan,25
Greece,Jordan,96
Italy,Jordan,447
Serbia,Jordan,54
Spain,Jordan,326
Austria,Jordan,110
Belgium,Jordan,61
France,Jordan,388
Germany,Jordan,642
Netherlands,Jordan,195
Switzerland,Jordan,148
Bulgaria,Jordan,77
Hungary,Jordan,374
Poland,Jordan,93
Republic of Moldova,Jordan,23
Romania,Jordan,320
Russian Federation,Jordan,653
Slovakia,Jordan,20
Ukraine,Jordan,263
Denmark,Jordan,56
Ireland,Jordan,70
Norway,Jordan,31
Sweden,Jordan,96
Algeria,Jordan,320
Egypt,Jordan,229396
Libya,Jordan,761
Morocco,Jordan,563
Sudan,Jordan,2309
Tunisia,Jordan,269
Chad,Jordan,18
Ghana,Jordan,39
Mauritania,Jordan,87
Nigeria,Jordan,28
South Africa,Jordan,48
Eritrea,Jordan,115
Ethiopia,Jordan,57
Somalia,Jordan,58
South Sudan,Jordan,285
Australia,Jordan,246
New Zealand,Jordan,53
Brazil,Jordan,115
Colombia,Jordan,23
Venezuela (Bolivarian Republic of),Jordan,42
Canada,Jordan,319
United States of America,Jordan,2433
Afghanistan,Kuwait,1068
Bangladesh,Kuwait,110044
India,Kuwait,332377
Nepal,Kuwait,1134
Pakistan,Kuwait,112925
Sri Lanka,Kuwait,23883
Bahrain,Kuwait,231
Jordan,Kuwait,18028
Lebanon,Kuwait,3616
Qatar,Kuwait,60
Saudi Arabia,Kuwait,466
State of Palestine,Kuwait,7610
Syrian Arab Republic,Kuwait,8831
Turkey,Kuwait,6416
United Arab Emirates,Kuwait,5852
Yemen,Kuwait,29202
Indonesia,Kuwait,34017
Philippines,Kuwait,45266
Thailand,Kuwait,1460
France,Kuwait,505
Netherlands,Kuwait,729
Egypt,Kuwait,107006
Morocco,Kuwait,1277
Sudan,Kuwait,24089
Tunisia,Kuwait,769
Chad,Kuwait,697
Nigeria,Kuwait,929
Eritrea,Kuwait,2522
Ethiopia,Kuwait,1776
Somalia,Kuwait,1691
United States of America,Kuwait,2250
Bangladesh,Lebanon,2124
India,Lebanon,1169
Pakistan,Lebanon,2077
Sri Lanka,Lebanon,5965
Bahrain,Lebanon,150
Iraq,Lebanon,18572
Israel,Lebanon,434
Jordan,Lebanon,1196
Kuwait,Lebanon,260
Oman,Lebanon,299
Saudi Arabia,Lebanon,2185
State of Palestine,Lebanon,428088
Syrian Arab Republic,Lebanon,24856
Turkey,Lebanon,501
Yemen,Lebanon,1213
Indonesia,Lebanon,2911
Philippines,Lebanon,1572
China,Lebanon,2596
France,Lebanon,177
Germany,Lebanon,292
Hungary,Lebanon,170
Russian Federation,Lebanon,297
Ukraine,Lebanon,120
Egypt,Lebanon,104377
Libya,Lebanon,345
Morocco,Lebanon,256
Sudan,Lebanon,1051
South Sudan,Lebanon,129
United States of America,Lebanon,1108
Bangladesh,Oman,82653
India,Oman,282987
Pakistan,Oman,59439
Sri Lanka,Oman,14591
Bahrain,Oman,294
Iraq,Oman,1361
Jordan,Oman,8732
Kuwait,Oman,177
Qatar,Oman,77
Saudi Arabia,Oman,595
United Arab Emirates,Oman,7470
Indonesia,Oman,12728
Philippines,Oman,7180
France,Oman,663
Netherlands,Oman,780
Egypt,Oman,27544
Sudan,Oman,8625
Afghanistan,Qatar,417
Bangladesh,Qatar,43199
India,Qatar,2975
Nepal,Qatar,498
Pakistan,Qatar,363
Sri Lanka,Qatar,1033
Bahrain,Qatar,91
Jordan,Qatar,13371
Kuwait,Qatar,7067
Lebanon,Qatar,3377
Saudi Arabia,Qatar,17817
State of Palestine,Qatar,8393
Syrian Arab Republic,Qatar,571
Turkey,Qatar,2508
United Arab Emirates,Qatar,41796
Yemen,Qatar,11418
Indonesia,Qatar,130606
Philippines,Qatar,44332
Thailand,Qatar,2329
France,Qatar,202
Netherlands,Qatar,442
Egypt,Qatar,271
Morocco,Qatar,1412
Sudan,Qatar,3452
Tunisia,Qatar,300
Chad,Qatar,9228
Nigeria,Qatar,282
Eritrea,Qatar,694
Ethiopia,Qatar,986
Somalia,Qatar,184
South Sudan,Qatar,660
United States of America,Qatar,879
Afghanistan,Saudi Arabia,170388
Bangladesh,Saudi Arabia,491297
India,Saudi Arabia,929709
Nepal,Saudi Arabia,182078
Pakistan,Saudi Arabia,570555
Sri Lanka,Saudi Arabia,205566
Iraq,Saudi Arabia,33020
Jordan,Saudi Arabia,92523
Lebanon,Saudi Arabia,58626
Syrian Arab Republic,Saudi Arabia,313441
Yemen,Saudi Arabia,293143
Indonesia,Saudi Arabia,650793
Myanmar,Saudi Arabia,101950
Philippines,Saudi Arabia,245507
Egypt,Saudi Arabia,366429
Sudan,Saudi Arabia,183214
Ethiopia,Saudi Arabia,62534
Bahrain,State of Palestine,8161
Israel,State of Palestine,96052
Jordan,State of Palestine,54057
Kuwait,State of Palestine,16322
Lebanon,State of Palestine,2288
Oman,State of Palestine,8902
Qatar,State of Palestine,9645
Saudi Arabia,State of Palestine,20773
Syrian Arab Republic,State of Palestine,5105
United Arab Emirates,State of Palestine,10387
Yemen,State of Palestine,1452
Egypt,State of Palestine,17515
Tunisia,State of Palestine,830
United States of America,State of Palestine,8244
Afghanistan,Syrian Arab Republic,92
Iraq,Syrian Arab Republic,3036
State of Palestine,Syrian Arab Republic,289464
Sudan,Syrian Arab Republic,48
Somalia,Syrian Arab Republic,345
Afghanistan,Turkey,9633
Bangladesh,Turkey,192
India,Turkey,304
Iran (Islamic Republic of),Turkey,13188
Pakistan,Turkey,666
Sri Lanka,Turkey,21
Armenia,Turkey,465
Azerbaijan,Turkey,9832
Cyprus,Turkey,9419
Georgia,Turkey,3813
Iraq,Turkey,21033
Israel,Turkey,1592
Jordan,Turkey,525
Kuwait,Turkey,167
Lebanon,Turkey,662
Oman,Turkey,14
Qatar,Turkey,18
Saudi Arabia,Turkey,3712
State of Palestine,Turkey,432
Syrian Arab Republic,Turkey,5106
United Arab Emirates,Turkey,1689
Yemen,Turkey,39
Indonesia,Turkey,104
Malaysia,Turkey,155
Myanmar,Turkey,21
Philippines,Turkey,341
Singapore,Turkey,116
Thailand,Turkey,85
Viet Nam,Turkey,17
China,Turkey,1020
Japan,Turkey,1415
Mongolia,Turkey,111
Republic of Korea,Turkey,299
Kazakhstan,Turkey,2926
Kyrgyzstan,Turkey,1025
Tajikistan,Turkey,155
Turkmenistan,Turkey,1190
Uzbekistan,Turkey,4632
Albania,Turkey,1939
Bosnia and Herzegovina,Turkey,7000
Croatia,Turkey,129
Greece,Turkey,78316
Italy,Turkey,2298
Malta,Turkey,24
Portugal,Turkey,131
Slovenia,Turkey,85
Spain,Turkey,707
Austria,Turkey,10148
Belgium,Turkey,6415
France,Turkey,12558
Germany,Turkey,215428
Luxembourg,Turkey,26
Netherlands,Turkey,15095
Switzerland,Turkey,8867
Belarus,Turkey,175
Bulgaria,Turkey,454518
Hungary,Turkey,304
Poland,Turkey,1999
Republic of Moldova,Turkey,1366
Romania,Turkey,12145
Russian Federation,Turkey,14936
Slovakia,Turkey,184
Ukraine,Turkey,2447
Denmark,Turkey,1970
Estonia,Turkey,65
Finland,Turkey,978
Iceland,Turkey,24
Ireland,Turkey,314
Latvia,Turkey,37
Lithuania,Turkey,152
Norway,Turkey,2081
Sweden,Turkey,3124
Algeria,Turkey,378
Egypt,Turkey,1514
Libya,Turkey,1798
Morocco,Turkey,274
Sudan,Turkey,132
Tunisia,Turkey,297
Democratic Republic of the Congo,Turkey,17
Ghana,Turkey,83
Nigeria,Turkey,170
Senegal,Turkey,39
South Africa,Turkey,172
Ethiopia,Turkey,34
Kenya,Turkey,101
Somalia,Turkey,14
United Republic of Tanzania,Turkey,129
Australia,Turkey,2817
New Zealand,Turkey,169
British Virgin Islands,Turkey,43
Cuba,Turkey,24
Guadeloupe,Turkey,27
Argentina,Turkey,82
Brazil,Turkey,201
Chile,Turkey,25
Colombia,Turkey,27
Peru,Turkey,31
Uruguay,Turkey,25
Venezuela (Bolivarian Republic of),Turkey,22
Costa Rica,Turkey,31
Mexico,Turkey,89
Canada,Turkey,835
United States of America,Turkey,12735
Afghanistan,United Arab Emirates,2088
Bangladesh,United Arab Emirates,219911
India,United Arab Emirates,667853
Nepal,United Arab Emirates,2217
Pakistan,United Arab Emirates,225750
Sri Lanka,United Arab Emirates,43576
Bahrain,United Arab Emirates,498
Jordan,United Arab Emirates,35757
Kuwait,United Arab Emirates,16904
Lebanon,United Arab Emirates,7065
Qatar,United Arab Emirates,131
Saudi Arabia,United Arab Emirates,1005
State of Palestine,United Arab Emirates,14868
Syrian Arab Republic,United Arab Emirates,17252
Turkey,United Arab Emirates,12534
Yemen,United Arab Emirates,57044
Indonesia,United Arab Emirates,68471
Philippines,United Arab Emirates,91840
Thailand,United Arab Emirates,2855
France,United Arab Emirates,1118
Netherlands,United Arab Emirates,1346
Egypt,United Arab Emirates,207924
Morocco,United Arab Emirates,2496
Sudan,United Arab Emirates,42130
Tunisia,United Arab Emirates,1505
Chad,United Arab Emirates,1361
Nigeria,United Arab Emirates,1815
Eritrea,United Arab Emirates,4928
Ethiopia,United Arab Emirates,3470
